experiment_id,step,timestamp,energy_total_power_supply_kW,energy_total_power_need_kW,energy_power_shortage_kW,energy_total_charge_level_kWh,energy_total_state_of_charge,energy_total_charge_capacity_kWh,science_total_science_cumulative,science_science_generated,science_operational_rovers,science_total_rovers,science_total_power_demand,science_metric_contributions,science_science_growth_rate,science_S_0,science_rovers_in_pipeline,science_p_eff,manufacturing_power_demand,manufacturing_power_consumed,manufacturing_active_operations,manufacturing_operational_robots,manufacturing_sector_state,manufacturing_stock_H2O_kg,manufacturing_stock_FeTiO3_kg,manufacturing_stock_He3_kg,manufacturing_metric_contributions,equipment_manufacturing_sector_state,equipment_manufacturing_equipment_Solar_Array_EQ,equipment_manufacturing_equipment_ISRU_Generator_EQ,equipment_manufacturing_equipment_ISRU_Extractor_EQ,equipment_manufacturing_equipment_Assembly_Robot_EQ,equipment_manufacturing_equipment_Printing_Robot_EQ,equipment_manufacturing_equipment_Science_Rover_EQ,transportation_rockets,transportation_fuel_generators,transportation_queued_requests,transportation_rocket_fuel_kg,transportation_launches_this_step,transportation_metric_contributions,construction_printing_robots,construction_assembly_robots,construction_queued_requests,construction_shells_in_stock,construction_regolith_used_kg,construction_power_demand_kw_step,construction_modules_completed_this_step,construction_shells_produced_this_step,construction_equipment_Science_Rover_EQ,construction_equipment_Energy_Generator_EQ,construction_equipment_Habitation_Module_EQ,construction_equipment_ISRU_Robot_EQ,construction_equipment_Rocket_EQ,construction_equipment_Printing_Robot_EQ,construction_equipment_Assembly_Robot_EQ,environment_step,metric_IND-DUST-COV,performance_scores
exp_001,13,2025-12-08 10:19:10.783519+00:00,237.0,237.0,0,500.0,1.0,500,19.5,1.5,3,3,0.0,{'IND-DUST-COV': 0.015},0.0,1.5,2,0.5,40.0,40.0,1,1,ACTIVE,18.0,90.0,0.015503200200525577,{'IND-DUST-COV': 0.005},ACTIVE,0,0,0,0,0,0,3,3,1,0.0,0,{},3,3,0,0,0.0,195.0,0,0,0,0,0,0,0,0,0,13,0.135,"{'IND-DUST-COV': {'name': 'Dust Coverage Index', 'unit': 'index_0_1', 'type': 'negative', 'current': 0.135, 'status': 'within', 'score': 1.0, 'goal': {'goal_id': 'WS-PG-003', 'name': 'Preserve Lunar Environment', 'target': 0.75, 'direction': 'minimize', 'weight': 0.05}}}"
exp_001,14,2025-12-08 11:19:10.783519+00:00,237.0,237.0,0,500.0,1.0,500,21.0,1.5,3,3,0.0,{'IND-DUST-COV': 0.015},0.0,1.5,2,0.5,40.0,40.0,1,1,ACTIVE,18.0,90.0,0.016378316996154302,{'IND-DUST-COV': 0.005},ACTIVE,0,0,0,0,0,0,3,3,1,0.0,0,{},3,3,0,0,0.0,195.0,0,0,0,0,0,0,0,0,0,14,0.145,"{'IND-DUST-COV': {'name': 'Dust Coverage Index', 'unit': 'index_0_1', 'type': 'negative', 'current': 0.145, 'status': 'within', 'score': 1.0, 'goal': {'goal_id': 'WS-PG-003', 'name': 'Preserve Lunar Environment', 'target': 0.75, 'direction': 'minimize', 'weight': 0.05}}}"
exp_001,15,2025-12-08 12:19:10.783519+00:00,237.0,237.0,0,500.0,1.0,500,22.5,1.5,3,3,0.0,{'IND-DUST-COV': 0.015},0.0,1.5,2,0.5,40.0,40.0,1,1,ACTIVE,18.0,90.0,0.018285713240556126,{'IND-DUST-COV': 0.005},ACTIVE,0,0,0,0,0,0,3,3,1,0.0,0,{},3,3,0,0,0.0,195.0,0,0,0,0,0,0,0,0,0,15,0.15499999999999997,"{'IND-DUST-COV': {'name': 'Dust Coverage Index', 'unit': 'index_0_1', 'type': 'negative', 'current': 0.15499999999999997, 'status': 'within', 'score': 1.0, 'goal': {'goal_id': 'WS-PG-003', 'name': 'Preserve Lunar Environment', 'target': 0.75, 'direction': 'minimize', 'weight': 0.05}}}"
exp_001,16,2025-12-08 13:19:10.783519+00:00,237.0,237.0,0,500.0,1.0,500,24.0,1.5,3,3,0.0,{'IND-DUST-COV': 0.015},0.0,1.5,2,0.5,40.0,40.0,1,1,ACTIVE,18.0,90.0,0.02003493660312212,{'IND-DUST-COV': 0.005},ACTIVE,0,0,0,0,0,0,3,3,1,0.0,0,{},3,3,0,0,0.0,195.0,0,0,0,0,0,0,0,0,0,16,0.16499999999999995,"{'IND-DUST-COV': {'name': 'Dust Coverage Index', 'unit': 'index_0_1', 'type': 'negative', 'current': 0.16499999999999995, 'status': 'within', 'score': 1.0, 'goal': {'goal_id': 'WS-PG-003', 'name': 'Preserve Lunar Environment', 'target': 0.75, 'direction': 'minimize', 'weight': 0.05}}}"
exp_001,17,2025-12-08 14:19:10.783519+00:00,237.0,237.0,0,500.0,1.0,500,25.5,1.5,3,3,0.0,{'IND-DUST-COV': 0.015},0.0,1.5,2,0.5,40.0,40.0,1,1,ACTIVE,18.0,90.0,0.021310851761479063,{'IND-DUST-COV': 0.005},ACTIVE,0,0,0,0,0,0,3,3,1,0.0,0,{},3,3,0,0,0.0,195.0,0,0,0,0,0,0,0,0,0,17,0.17499999999999993,"{'IND-DUST-COV': {'name': 'Dust Coverage Index', 'unit': 'index_0_1', 'type': 'negative', 'current': 0.17499999999999993, 'status': 'within', 'score': 1.0, 'goal': {'goal_id': 'WS-PG-003', 'name': 'Preserve Lunar Environment', 'target': 0.75, 'direction': 'minimize', 'weight': 0.05}}}"
exp_001,18,2025-12-08 15:19:10.783519+00:00,237.0,237.0,0,500.0,1.0,500,27.0,1.5,3,3,0.0,{'IND-DUST-COV': 0.015},0.0,1.5,2,0.5,40.0,40.0,1,1,ACTIVE,18.0,90.0,0.022617156409331155,{'IND-DUST-COV': 0.005},ACTIVE,0,0,0,0,0,0,3,3,1,0.0,0,{},3,3,0,0,0.0,195.0,0,0,0,0,0,0,0,0,0,18,0.18499999999999991,"{'IND-DUST-COV': {'name': 'Dust Coverage Index', 'unit': 'index_0_1', 'type': 'negative', 'current': 0.18499999999999991, 'status': 'within', 'score': 1.0, 'goal': {'goal_id': 'WS-PG-003', 'name': 'Preserve Lunar Environment', 'target': 0.75, 'direction': 'minimize', 'weight': 0.05}}}"
exp_001,19,2025-12-08 16:19:10.783519+00:00,237.0,237.0,0,500.0,1.0,500,28.5,1.5,3,3,0.0,{'IND-DUST-COV': 0.015},0.0,1.5,2,0.5,40.0,40.0,1,1,ACTIVE,18.0,90.0,0.023850809919108155,{'IND-DUST-COV': 0.005},ACTIVE,0,0,0,0,0,0,3,3,1,0.0,0,{},3,3,0,0,0.0,195.0,0,0,0,0,0,0,0,0,0,19,0.1949999999999999,"{'IND-DUST-COV': {'name': 'Dust Coverage Index', 'unit': 'index_0_1', 'type': 'negative', 'current': 0.1949999999999999, 'status': 'within', 'score': 1.0, 'goal': {'goal_id': 'WS-PG-003', 'name': 'Preserve Lunar Environment', 'target': 0.75, 'direction': 'minimize', 'weight': 0.05}}}"
exp_001,20,2025-12-08 17:19:10.783519+00:00,237.0,237.0,0,500.0,1.0,500,30.0,1.5,3,3,60.0,{'IND-DUST-COV': 0.015},0.0,1.5,2,0.5,40.0,40.0,1,1,ACTIVE,18.0,90.0,0.02514166181751879,{'IND-DUST-COV': 0.005},ACTIVE,0,0,0,0,0,0,3,3,1,0.0,0,{},3,3,0,0,0.0,195.0,0,0,0,0,0,0,0,0,0,20,0.20499999999999988,"{'IND-DUST-COV': {'name': 'Dust Coverage Index', 'unit': 'index_0_1', 'type': 'negative', 'current': 0.20499999999999988, 'status': 'within', 'score': 1.0, 'goal': {'goal_id': 'WS-PG-003', 'name': 'Preserve Lunar Environment', 'target': 0.75, 'direction': 'minimize', 'weight': 0.05}}}"
exp_001,21,2025-12-08 18:19:10.783519+00:00,297.0,297.0,0,500.0,1.0,500,30.0,0.0,0,3,0.0,{'IND-DUST-COV': 0.0},0.0,1.5,2,0.5,40.0,40.0,1,1,ACTIVE,18.0,90.0,0.026993252502389518,{'IND-DUST-COV': 0.005},ACTIVE,0,0,0,0,0,0,3,3,1,0.0,0,{},3,3,0,0,0.0,195.0,0,0,0,0,0,0,0,0,0,21,0.19999999999999987,"{'IND-DUST-COV': {'name': 'Dust Coverage Index', 'unit': 'index_0_1', 'type': 'negative', 'current': 0.19999999999999987, 'status': 'within', 'score': 1.0, 'goal': {'goal_id': 'WS-PG-003', 'name': 'Preserve Lunar Environment', 'target': 0.75, 'direction': 'minimize', 'weight': 0.05}}}"
exp_001,22,2025-12-08 19:19:10.783519+00:00,237.0,237.0,0,500.0,1.0,500,31.5,1.5,3,3,0.0,{'IND-DUST-COV': 0.015},0.0,1.5,2,0.0,40.0,40.0,1,1,ACTIVE,18.0,90.0,0.029162962908681644,{'IND-DUST-COV': 0.005},ACTIVE,0,0,0,0,0,0,3,3,1,0.0,0,{},3,3,0,0,0.0,195.0,0,0,0,0,0,0,0,0,0,22,0.20999999999999985,"{'IND-DUST-COV': {'name': 'Dust Coverage Index', 'unit': 'index_0_1', 'type': 'negative', 'current': 0.20999999999999985, 'status': 'within', 'score': 1.0, 'goal': {'goal_id': 'WS-PG-003', 'name': 'Preserve Lunar Environment', 'target': 0.75, 'direction': 'minimize', 'weight': 0.05}}}"
exp_001,23,2025-12-08 20:19:10.783519+00:00,237.0,237.0,0,500.0,1.0,500,33.0,1.5,3,3,0.0,{'IND-DUST-COV': 0.015},0.0,1.5,2,0.5,40.0,40.0,1,1,ACTIVE,18.0,90.0,0.02993953175051569,{'IND-DUST-COV': 0.005},ACTIVE,0,0,0,0,0,0,3,3,1,0.0,0,{},3,3,0,0,0.0,195.0,0,0,0,0,0,0,0,0,0,23,0.21999999999999983,"{'IND-DUST-COV': {'name': 'Dust Coverage Index', 'unit': 'index_0_1', 'type': 'negative', 'current': 0.21999999999999983, 'status': 'within', 'score': 1.0, 'goal': {'goal_id': 'WS-PG-003', 'name': 'Preserve Lunar Environment', 'target': 0.75, 'direction': 'minimize', 'weight': 0.05}}}"
exp_001,24,2025-12-08 21:19:10.783519+00:00,237.0,237.0,0,500.0,1.0,500,34.5,1.5,3,3,0.0,{'IND-DUST-COV': 0.015},0.0,1.5,2,0.5,40.0,40.0,1,1,ACTIVE,18.0,90.0,0.031491174303591156,{'IND-DUST-COV': 0.005},ACTIVE,0,0,0,0,0,0,3,3,1,0.0,0,{},3,3,0,0,0.0,195.0,0,0,0,0,0,0,0,0,0,24,0.22999999999999982,"{'IND-DUST-COV': {'name': 'Dust Coverage Index', 'unit': 'index_0_1', 'type': 'negative', 'current': 0.22999999999999982, 'status': 'within', 'score': 1.0, 'goal': {'goal_id': 'WS-PG-003', 'name': 'Preserve Lunar Environment', 'target': 0.75, 'direction': 'minimize', 'weight': 0.05}}}"
exp_001,25,2025-12-08 22:19:10.783519+00:00,237.0,237.0,0,500.0,1.0,500,36.0,1.5,3,3,0.0,{'IND-DUST-COV': 0.015},0.0,1.5,2,0.5,40.0,40.0,1,1,ACTIVE,18.0,90.0,0.03276971404472492,{'IND-DUST-COV': 0.005},ACTIVE,0,0,0,0,0,0,3,3,1,0.0,0,{},3,3,0,0,0.0,195.0,0,0,0,0,0,0,0,0,0,25,0.2399999999999998,"{'IND-DUST-COV': {'name': 'Dust Coverage Index', 'unit': 'index_0_1', 'type': 'negative', 'current': 0.2399999999999998, 'status': 'within', 'score': 1.0, 'goal': {'goal_id': 'WS-PG-003', 'name': 'Preserve Lunar Environment', 'target': 0.75, 'direction': 'minimize', 'weight': 0.05}}}"
exp_001,26,2025-12-08 23:19:10.783519+00:00,237.0,237.0,0,500.0,1.0,500,37.5,1.5,3,3,0.0,{'IND-DUST-COV': 0.015},0.0,1.5,2,0.5,40.0,40.0,1,1,ACTIVE,18.0,90.0,0.03408817849075486,{'IND-DUST-COV': 0.005},ACTIVE,0,0,0,0,0,0,3,3,1,0.0,0,{},3,3,0,0,0.0,195.0,0,0,0,0,0,0,0,0,0,26,0.24999999999999978,"{'IND-DUST-COV': {'name': 'Dust Coverage Index', 'unit': 'index_0_1', 'type': 'negative', 'current': 0.24999999999999978, 'status': 'within', 'score': 1.0, 'goal': {'goal_id': 'WS-PG-003', 'name': 'Preserve Lunar Environment', 'target': 0.75, 'direction': 'minimize', 'weight': 0.05}}}"
exp_001,27,2025-12-09 00:19:10.783519+00:00,237.0,237.0,0,500.0,1.0,500,39.0,1.5,3,3,0.0,{'IND-DUST-COV': 0.015},0.0,1.5,2,0.5,40.0,40.0,1,1,ACTIVE,18.0,90.0,0.035278137144112647,{'IND-DUST-COV': 0.005},ACTIVE,0,0,0,0,0,0,3,3,1,0.0,0,{},3,3,0,0,0.0,195.0,0,0,0,0,0,0,0,0,0,27,0.2599999999999998,"{'IND-DUST-COV': {'name': 'Dust Coverage Index', 'unit': 'index_0_1', 'type': 'negative', 'current': 0.2599999999999998, 'status': 'within', 'score': 1.0, 'goal': {'goal_id': 'WS-PG-003', 'name': 'Preserve Lunar Environment', 'target': 0.75, 'direction': 'minimize', 'weight': 0.05}}}"
exp_001,28,2025-12-09 01:19:10.783519+00:00,237.0,237.0,0,500.0,1.0,500,40.5,1.5,3,3,0.0,{'IND-DUST-COV': 0.015},0.0,1.5,2,0.5,40.0,40.0,1,1,ACTIVE,18.0,90.0,0.0366914080741967,{'IND-DUST-COV': 0.005},ACTIVE,0,0,0,0,0,0,3,3,1,0.0,0,{},3,3,0,0,0.0,195.0,0,0,0,0,0,0,0,0,0,28,0.2699999999999998,"{'IND-DUST-COV': {'name': 'Dust Coverage Index', 'unit': 'index_0_1', 'type': 'negative', 'current': 0.2699999999999998, 'status': 'within', 'score': 1.0, 'goal': {'goal_id': 'WS-PG-003', 'name': 'Preserve Lunar Environment', 'target': 0.75, 'direction': 'minimize', 'weight': 0.05}}}"
exp_001,29,2025-12-09 02:19:10.783519+00:00,237.0,237.0,0,500.0,1.0,500,42.0,1.5,3,3,0.0,{'IND-DUST-COV': 0.015},0.0,1.5,2,0.5,40.0,40.0,1,1,ACTIVE,18.0,90.0,0.038676515803629505,{'IND-DUST-COV': 0.005},ACTIVE,0,0,0,0,0,0,3,3,1,0.0,0,{},3,3,0,0,0.0,195.0,0,0,0,0,0,0,0,0,0,29,0.2799999999999998,"{'IND-DUST-COV': {'name': 'Dust Coverage Index', 'unit': 'index_0_1', 'type': 'negative', 'current': 0.2799999999999998, 'status': 'within', 'score': 1.0, 'goal': {'goal_id': 'WS-PG-003', 'name': 'Preserve Lunar Environment', 'target': 0.75, 'direction': 'minimize', 'weight': 0.05}}}"
exp_001,30,2025-12-09 03:19:10.783519+00:00,237.0,237.0,0,500.0,1.0,500,43.5,1.5,3,3,0.0,{'IND-DUST-COV': 0.015},0.0,1.5,2,0.5,40.0,40.0,1,1,ACTIVE,18.0,90.0,0.03992136202288613,{'IND-DUST-COV': 0.005},ACTIVE,0,0,0,0,0,0,3,3,1,0.0,0,{},3,3,0,0,0.0,195.0,0,0,0,0,0,0,0,0,0,30,0.2899999999999998,"{'IND-DUST-COV': {'name': 'Dust Coverage Index', 'unit': 'index_0_1', 'type': 'negative', 'current': 0.2899999999999998, 'status': 'within', 'score': 1.0, 'goal': {'goal_id': 'WS-PG-003', 'name': 'Preserve Lunar Environment', 'target': 0.75, 'direction': 'minimize', 'weight': 0.05}}}"
exp_001,31,2025-12-09 04:19:10.783519+00:00,237.0,237.0,0,500.0,1.0,500,45.0,1.5,3,3,0.0,{'IND-DUST-COV': 0.015},0.0,1.5,2,0.5,40.0,40.0,1,1,ACTIVE,18.0,90.0,0.04147375105459977,{'IND-DUST-COV': 0.005},ACTIVE,0,0,0,0,0,0,3,3,1,0.0,0,{},3,3,0,0,0.0,195.0,0,0,0,0,0,0,0,0,0,31,0.2999999999999998,"{'IND-DUST-COV': {'name': 'Dust Coverage Index', 'unit': 'index_0_1', 'type': 'negative', 'current': 0.2999999999999998, 'status': 'within', 'score': 1.0, 'goal': {'goal_id': 'WS-PG-003', 'name': 'Preserve Lunar Environment', 'target': 0.75, 'direction': 'minimize', 'weight': 0.05}}}"
exp_001,32,2025-12-09 05:19:10.783519+00:00,237.0,237.0,0,500.0,1.0,500,46.5,1.5,3,3,0.0,{'IND-DUST-COV': 0.015},0.0,1.5,2,0.5,40.0,40.0,1,1,ACTIVE,18.0,90.0,0.042694607365005605,{'IND-DUST-COV': 0.005},ACTIVE,0,0,0,0,0,0,3,3,1,0.0,0,{},3,3,0,0,0.0,195.0,0,0,0,0,0,0,0,0,0,32,0.30999999999999983,"{'IND-DUST-COV': {'name': 'Dust Coverage Index', 'unit': 'index_0_1', 'type': 'negative', 'current': 0.30999999999999983, 'status': 'within', 'score': 1.0, 'goal': {'goal_id': 'WS-PG-003', 'name': 'Preserve Lunar Environment', 'target': 0.75, 'direction': 'minimize', 'weight': 0.05}}}"
